date,query,page,country,device,clicks,impressions,ctr,average_position
2026-01-28,best IT company in kathmandu,/,Nepal,mobile,0,97,0.0,14.2
2026-01-28,portfolio website design nepal,/portfolio,Nepal,desktop,0,47,0.0,14.4
2026-01-28,crm software nepal,/services/business-website,Nepal,mobile,0,11,0.0,16.9
2026-01-28,wordpress website design nepal,/services/business-website,Nepal,mobile,0,18,0.0,14.9
2026-01-29,website design company in nepal,/services/business-website,Nepal,desktop,3,222,0.0135,9.2
2026-01-29,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,6,196,0.0306,6.2
2026-01-29,school management software nepal,/services/school-management-system,Nepal,desktop,4,219,0.0183,9.0
2026-01-29,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,119,0.0084,13.2
2026-01-29,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,2,141,0.0142,10.6
2026-01-29,business website package nepal,/services/business-website,Nepal,tablet,1,98,0.0102,7.3
2026-01-29,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,134,0.0149,10.7
2026-01-29,best IT company in kathmandu,/,Nepal,mobile,0,52,0.0,12.4
2026-01-29,portfolio website design nepal,/portfolio,Nepal,mobile,0,49,0.0,13.6
2026-01-29,crm software nepal,/services/business-website,Nepal,desktop,0,16,0.0,17.2
2026-01-29,wordpress website design nepal,/services/business-website,Nepal,desktop,0,13,0.0,16.2
2026-01-30,website design company in nepal,/services/business-website,Nepal,desktop,3,237,0.0127,9.9
2026-01-30,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,7,260,0.0269,6.0
2026-01-30,school management software nepal,/services/school-management-system,Nepal,mobile,2,157,0.0127,10.6
2026-01-30,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,93,0.0108,13.2
2026-01-30,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,3,170,0.0176,8.8
2026-01-30,business website package nepal,/services/business-website,Nepal,desktop,2,146,0.0137,8.2
2026-01-30,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,110,0.0091,11.6
2026-01-30,best IT company in kathmandu,/,Nepal,desktop,1,61,0.0164,10.9
2026-01-30,portfolio website design nepal,/portfolio,Nepal,desktop,0,62,0.0,15.9
2026-01-30,crm software nepal,/services/business-website,Nepal,mobile,0,13,0.0,19.2
2026-01-30,wordpress website design nepal,/services/business-website,Nepal,tablet,0,12,0.0,15.2
2026-01-31,website design company in nepal,/services/business-website,Nepal,mobile,5,221,0.0226,8.5
2026-01-31,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,6,189,0.0317,6.0
2026-01-31,school management software nepal,/services/school-management-system,Nepal,mobile,1,97,0.0103,10.5
2026-01-31,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,0,98,0.0,12.9
2026-01-31,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,2,179,0.0112,8.8
2026-01-31,business website package nepal,/services/business-website,Nepal,tablet,2,103,0.0194,7.7
2026-01-31,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,104,0.0096,12.2
2026-01-31,best IT company in kathmandu,/,Nepal,desktop,1,60,0.0167,11.0
2026-01-31,portfolio website design nepal,/portfolio,Nepal,desktop,0,52,0.0,15.2
2026-01-31,crm software nepal,/services/business-website,Nepal,tablet,0,9,0.0,16.8
2026-01-31,wordpress website design nepal,/services/business-website,Nepal,desktop,0,10,0.0,16.0
2026-02-01,website design company in nepal,/services/business-website,Nepal,desktop,1,121,0.0083,8.2
2026-02-01,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,3,112,0.0268,6.9
2026-02-01,school management software nepal,/services/school-management-system,Nepal,mobile,1,105,0.0095,8.2
2026-02-01,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,85,0.0118,10.3
2026-02-01,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,4,182,0.022,7.1
2026-02-01,business website package nepal,/services/business-website,Nepal,mobile,1,82,0.0122,6.8
2026-02-01,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,76,0.0132,10.2
2026-02-01,best IT company in kathmandu,/,Nepal,desktop,0,41,0.0,13.7
2026-02-01,portfolio website design nepal,/portfolio,Nepal,mobile,0,40,0.0,15.9
2026-02-01,crm software nepal,/services/business-website,Nepal,desktop,0,14,0.0,19.1
2026-02-01,wordpress website design nepal,/services/business-website,Nepal,tablet,0,9,0.0,17.7
2026-02-02,website design company in nepal,/services/business-website,Nepal,desktop,2,172,0.0116,8.4
2026-02-02,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,5,206,0.0243,7.5
2026-02-02,school management software nepal,/services/school-management-system,Nepal,mobile,2,209,0.0096,9.7
2026-02-02,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,93,0.0108,13.6
2026-02-02,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,173,0.0173,8.5
2026-02-02,business website package nepal,/services/business-website,Nepal,mobile,1,126,0.0079,10.2
2026-02-02,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,114,0.0088,10.2
2026-02-02,best IT company in kathmandu,/,Nepal,desktop,0,57,0.0,12.8
2026-02-02,portfolio website design nepal,/portfolio,Nepal,desktop,0,71,0.0,13.8
2026-02-02,crm software nepal,/services/business-website,Nepal,desktop,0,18,0.0,19.2
2026-02-02,wordpress website design nepal,/services/business-website,Nepal,desktop,0,10,0.0,17.7
2026-02-03,website design company in nepal,/services/business-website,Nepal,mobile,4,187,0.0214,9.1
2026-02-03,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,2,207,0.0097,8.8
2026-02-03,school management software nepal,/services/school-management-system,Nepal,desktop,2,202,0.0099,8.3
2026-02-03,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,74,0.0135,11.5
2026-02-03,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,2,157,0.0127,9.2
2026-02-03,business website package nepal,/services/business-website,Nepal,mobile,1,87,0.0115,7.7
2026-02-03,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,123,0.0163,10.4
2026-02-03,best IT company in kathmandu,/,Nepal,desktop,1,87,0.0115,14.3
2026-02-03,portfolio website design nepal,/portfolio,Nepal,mobile,0,67,0.0,14.3
2026-02-03,crm software nepal,/services/business-website,Nepal,mobile,0,15,0.0,16.3
2026-02-03,wordpress website design nepal,/services/business-website,Nepal,desktop,0,16,0.0,15.7
2026-02-04,website design company in nepal,/services/business-website,Nepal,mobile,2,195,0.0103,9.1
2026-02-04,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,3,139,0.0216,7.1
2026-02-04,school management software nepal,/services/school-management-system,Nepal,mobile,3,216,0.0139,9.1
2026-02-04,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,139,0.0144,10.4
2026-02-04,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,3,212,0.0142,8.5
2026-02-04,business website package nepal,/services/business-website,Nepal,desktop,1,107,0.0093,8.0
2026-02-04,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,106,0.0094,9.9
2026-02-04,best IT company in kathmandu,/,Nepal,desktop,0,64,0.0,13.0
2026-02-04,portfolio website design nepal,/portfolio,Nepal,mobile,0,52,0.0,12.7
2026-02-04,crm software nepal,/services/business-website,Nepal,mobile,0,11,0.0,18.2
2026-02-04,wordpress website design nepal,/services/business-website,Nepal,mobile,0,15,0.0,15.4
2026-02-05,website design company in nepal,/services/business-website,Nepal,mobile,4,226,0.0177,7.1
2026-02-05,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,4,265,0.0151,8.6
2026-02-05,school management software nepal,/services/school-management-system,Nepal,mobile,2,166,0.012,9.2
2026-02-05,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,2,142,0.0141,10.3
2026-02-05,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,1,134,0.0075,8.6
2026-02-05,business website package nepal,/services/business-website,Nepal,mobile,3,130,0.0231,7.0
2026-02-05,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,96,0.0104,9.1
2026-02-05,best IT company in kathmandu,/,Nepal,desktop,1,97,0.0103,12.4
2026-02-05,portfolio website design nepal,/portfolio,Nepal,mobile,0,72,0.0,15.7
2026-02-05,crm software nepal,/services/business-website,Nepal,desktop,0,12,0.0,18.2
2026-02-05,wordpress website design nepal,/services/business-website,Nepal,mobile,0,12,0.0,16.7
2026-02-06,website design company in nepal,/services/business-website,Nepal,mobile,4,227,0.0176,7.6
2026-02-06,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,5,227,0.022,8.5
2026-02-06,school management software nepal,/services/school-management-system,Nepal,desktop,2,192,0.0104,10.8
2026-02-06,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,126,0.0159,10.7
2026-02-06,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,224,0.0134,9.6
2026-02-06,business website package nepal,/services/business-website,Nepal,mobile,1,88,0.0114,8.5
2026-02-06,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,87,0.0115,11.2
2026-02-06,best IT company in kathmandu,/,Nepal,mobile,0,68,0.0,13.8
2026-02-06,portfolio website design nepal,/portfolio,Nepal,desktop,0,78,0.0,14.7
2026-02-06,crm software nepal,/services/business-website,Nepal,mobile,0,12,0.0,17.6
2026-02-06,wordpress website design nepal,/services/business-website,Nepal,mobile,0,14,0.0,15.7
2026-02-07,website design company in nepal,/services/business-website,Nepal,mobile,4,219,0.0183,6.9
2026-02-07,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,3,120,0.025,8.6
2026-02-07,school management software nepal,/services/school-management-system,Nepal,mobile,1,112,0.0089,11.3
2026-02-07,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,68,0.0147,12.4
2026-02-07,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,2,187,0.0107,8.7
2026-02-07,business website package nepal,/services/business-website,Nepal,mobile,1,84,0.0119,10.0
2026-02-07,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,108,0.0093,9.1
2026-02-07,best IT company in kathmandu,/,Nepal,desktop,1,73,0.0137,14.4
2026-02-07,portfolio website design nepal,/portfolio,Nepal,desktop,0,44,0.0,13.3
2026-02-07,crm software nepal,/services/business-website,Nepal,desktop,0,14,0.0,18.4
2026-02-07,wordpress website design nepal,/services/business-website,Nepal,desktop,0,11,0.0,17.2
2026-02-08,website design company in nepal,/services/business-website,Nepal,desktop,2,152,0.0132,8.5
2026-02-08,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,4,169,0.0237,6.2
2026-02-08,school management software nepal,/services/school-management-system,Nepal,desktop,2,96,0.0208,8.5
2026-02-08,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,98,0.0102,11.7
2026-02-08,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,1,123,0.0081,7.6
2026-02-08,business website package nepal,/services/business-website,Nepal,mobile,1,99,0.0101,9.5
2026-02-08,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,71,0.0141,9.1
2026-02-08,best IT company in kathmandu,/,Nepal,mobile,0,70,0.0,13.4
2026-02-08,portfolio website design nepal,/portfolio,Nepal,desktop,0,60,0.0,13.9
2026-02-08,crm software nepal,/services/business-website,Nepal,mobile,0,11,0.0,17.7
2026-02-08,wordpress website design nepal,/services/business-website,Nepal,desktop,0,13,0.0,15.5
2026-02-09,website design company in nepal,/services/business-website,Nepal,desktop,7,285,0.0246,6.7
2026-02-09,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,4,182,0.022,6.8
2026-02-09,school management software nepal,/services/school-management-system,Nepal,mobile,2,224,0.0089,11.5
2026-02-09,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,137,0.0073,12.0
2026-02-09,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,5,221,0.0226,7.6
2026-02-09,business website package nepal,/services/business-website,Nepal,desktop,2,147,0.0136,8.7
2026-02-09,online store development nepal,/services/ecommerce-store,Nepal,tablet,1,111,0.009,11.0
2026-02-09,best IT company in kathmandu,/,Nepal,mobile,0,60,0.0,11.4
2026-02-09,portfolio website design nepal,/portfolio,Nepal,mobile,1,77,0.013,13.1
2026-02-09,crm software nepal,/services/business-website,Nepal,desktop,0,16,0.0,19.4
2026-02-09,wordpress website design nepal,/services/business-website,Nepal,desktop,0,10,0.0,18.1
2026-02-10,website design company in nepal,/services/business-website,Nepal,mobile,7,305,0.023,6.9
2026-02-10,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,4,143,0.028,6.5
2026-02-10,school management software nepal,/services/school-management-system,Nepal,mobile,4,192,0.0208,8.2
2026-02-10,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,142,0.0141,12.8
2026-02-10,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,4,213,0.0188,10.3
2026-02-10,business website package nepal,/services/business-website,Nepal,desktop,2,121,0.0165,8.6
2026-02-10,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,114,0.0175,12.2
2026-02-10,best IT company in kathmandu,/,Nepal,desktop,0,80,0.0,13.3
2026-02-10,portfolio website design nepal,/portfolio,Nepal,desktop,0,67,0.0,14.9
2026-02-10,crm software nepal,/services/business-website,Nepal,mobile,0,20,0.0,18.2
2026-02-10,wordpress website design nepal,/services/business-website,Nepal,mobile,0,18,0.0,15.5
2026-02-11,website design company in nepal,/services/business-website,Nepal,tablet,3,239,0.0126,8.3
2026-02-11,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,3,143,0.021,7.7
2026-02-11,school management software nepal,/services/school-management-system,Nepal,desktop,4,186,0.0215,8.6
2026-02-11,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,83,0.012,10.6
2026-02-11,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,196,0.0153,9.8
2026-02-11,business website package nepal,/services/business-website,Nepal,desktop,1,102,0.0098,9.0
2026-02-11,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,120,0.0167,12.3
2026-02-11,best IT company in kathmandu,/,Nepal,mobile,0,67,0.0,13.0
2026-02-11,portfolio website design nepal,/portfolio,Nepal,tablet,0,70,0.0,14.5
2026-02-11,crm software nepal,/services/business-website,Nepal,mobile,0,15,0.0,19.3
2026-02-11,wordpress website design nepal,/services/business-website,Nepal,desktop,0,14,0.0,15.1
2026-02-12,website design company in nepal,/services/business-website,Nepal,desktop,5,241,0.0207,8.6
2026-02-12,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,5,239,0.0209,5.4
2026-02-12,school management software nepal,/services/school-management-system,Nepal,desktop,3,200,0.015,10.2
2026-02-12,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,129,0.0078,12.8
