lead_id,lead_created_date,source_medium,default_channel_group,campaign_name,landing_page,service_interest,lead_status,is_mql,is_sql,became_customer,estimated_deal_value_usd,city,customer_type
DG1189,2026-01-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Unqualified,No,No,No,0,Bhaktapur,Startup
DG1190,2026-01-15,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Dharan,Professional Services
DG1191,2026-01-15,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Dharan,SME
DG1192,2026-01-15,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Unqualified,No,No,No,0,Birgunj,Professional Services
DG1193,2026-01-15,google / cpc,Paid Search,google_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG1194,2026-01-15,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Kathmandu,Startup
DG1195,2026-01-15,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Chitwan,Professional Services
DG1196,2026-01-15,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Biratnagar,Educational Institution
DG1197,2026-01-15,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Professional Services
DG1198,2026-01-15,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Biratnagar,SME
DG1199,2026-01-15,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Chitwan,Educational Institution
DG1200,2026-01-15,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Startup
DG1201,2026-01-15,partner_sites / referral,Referral,directory_referrals,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Birgunj,Professional Services
DG1202,2026-01-16,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,MQL,Yes,No,No,0,Pokhara,SME
DG1203,2026-01-16,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Birgunj,SME
DG1204,2026-01-16,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,Working,No,No,No,0,Bhaktapur,Professional Services
DG1205,2026-01-16,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Lalitpur,Retail Business
DG1206,2026-01-16,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Biratnagar,Startup
DG1207,2026-01-16,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,Working,No,No,No,0,Lalitpur,SME
DG1208,2026-01-16,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Biratnagar,Startup
DG1209,2026-01-16,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG1210,2026-01-16,facebook / paid_social,Paid Social,fb_ecommerce_leads,/,General Website Inquiry,Working,No,No,No,0,Dharan,Retail Business
DG1211,2026-01-16,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Biratnagar,SME
DG1212,2026-01-16,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,Customer,Yes,Yes,Yes,980.34,Hetauda,Professional Services
DG1213,2026-01-16,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Birgunj,SME
DG1214,2026-01-16,partner_sites / referral,Referral,agency_partner_backlinks,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG1215,2026-01-17,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Lalitpur,Startup
DG1216,2026-01-17,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Hetauda,Professional Services
DG1217,2026-01-17,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Bhaktapur,Professional Services
DG1218,2026-01-17,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,SQL,Yes,Yes,No,0,Bhaktapur,SME
DG1219,2026-01-17,google / cpc,Paid Search,google_brand_leads,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Lalitpur,SME
DG1220,2026-01-17,google / cpc,Paid Search,google_brand_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG1221,2026-01-17,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Pokhara,Retail Business
DG1222,2026-01-17,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/school-management-system,School Management System,Working,No,No,No,0,Birgunj,Retail Business
DG1223,2026-01-17,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,Startup
DG1224,2026-01-17,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Birgunj,Educational Institution
DG1225,2026-01-17,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Birgunj,Retail Business
DG1226,2026-01-17,(direct) / (none),Direct,direct_none,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Birgunj,Educational Institution
DG1227,2026-01-18,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Dharan,Professional Services
DG1228,2026-01-18,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Professional Services
DG1229,2026-01-18,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Bhaktapur,Startup
DG1230,2026-01-18,google / cpc,Paid Search,google_website_service_leads,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Butwal,Retail Business
DG1231,2026-01-18,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Birgunj,Startup
DG1232,2026-01-18,facebook / paid_social,Paid Social,fb_business_website_awareness,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Kathmandu,Startup
DG1233,2026-01-18,newsletter / email,Email,client_referral_nurture,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Bhaktapur,SME
DG1234,2026-01-18,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Butwal,Educational Institution
DG1235,2026-01-18,partner_sites / referral,Referral,directory_referrals,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Startup
DG1236,2026-01-19,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Lalitpur,SME
DG1237,2026-01-19,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG1238,2026-01-19,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Dharan,SME
DG1239,2026-01-19,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Bhaktapur,Educational Institution
DG1240,2026-01-19,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Dharan,Professional Services
DG1241,2026-01-19,google / cpc,Paid Search,google_ecommerce_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Kathmandu,Professional Services
DG1242,2026-01-19,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Birgunj,Retail Business
DG1243,2026-01-19,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Startup
DG1244,2026-01-19,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Professional Services
DG1245,2026-01-19,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/law-firm-management-system,Law Firm Management System,SQL,Yes,Yes,No,0,Chitwan,Professional Services
DG1246,2026-01-19,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Pokhara,SME
DG1247,2026-01-19,(direct) / (none),Direct,direct_none,/about,General Website Inquiry,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG1248,2026-01-19,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Startup
DG1249,2026-01-19,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,MQL,Yes,No,No,0,Biratnagar,Startup
DG1250,2026-01-19,partner_sites / referral,Referral,directory_referrals,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Hetauda,SME
DG1251,2026-01-20,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Butwal,SME
DG1252,2026-01-20,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Birgunj,SME
DG1253,2026-01-20,google / organic,Organic Search,organic_non_brand,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Chitwan,Retail Business
DG1254,2026-01-20,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Dharan,Retail Business
DG1255,2026-01-20,google / cpc,Paid Search,google_brand_leads,/services/school-management-system,School Management System,Working,No,No,No,0,Chitwan,Professional Services
DG1256,2026-01-20,google / cpc,Paid Search,google_brand_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Lalitpur,SME
DG1257,2026-01-20,google / cpc,Paid Search,google_brand_leads,/blog/website-cost-nepal,Business Website,SQL,Yes,Yes,No,0,Lalitpur,SME
DG1258,2026-01-20,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Educational Institution
DG1259,2026-01-20,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Dharan,Educational Institution
DG1260,2026-01-20,newsletter / email,Email,monthly_newsletter,/,General Website Inquiry,SQL,Yes,Yes,No,0,Hetauda,Educational Institution
DG1261,2026-01-20,newsletter / email,Email,monthly_newsletter,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Butwal,Professional Services
DG1262,2026-01-20,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Dharan,Professional Services
DG1263,2026-01-20,newsletter / email,Email,monthly_newsletter,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG1264,2026-01-20,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Unqualified,No,No,No,0,Chitwan,Professional Services
DG1265,2026-01-20,(direct) / (none),Direct,direct_none,/contact,General Website Inquiry,Unqualified,No,No,No,0,Hetauda,Educational Institution
DG1266,2026-01-20,partner_sites / referral,Referral,directory_referrals,/services/school-management-system,School Management System,Working,No,No,No,0,Bhaktapur,SME
DG1267,2026-01-21,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Unqualified,No,No,No,0,Bhaktapur,Educational Institution
DG1268,2026-01-21,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,SQL,Yes,Yes,No,0,Birgunj,Startup
DG1269,2026-01-21,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Unqualified,No,No,No,0,Pokhara,SME
DG1270,2026-01-21,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,MQL,Yes,No,No,0,Kathmandu,Startup
DG1271,2026-01-21,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,Working,No,No,No,0,Dharan,Educational Institution
DG1272,2026-01-21,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Biratnagar,Professional Services
DG1273,2026-01-21,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG1274,2026-01-21,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Retail Business
DG1275,2026-01-21,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Biratnagar,Educational Institution
DG1276,2026-01-21,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/school-management-system,School Management System,Working,No,No,No,0,Biratnagar,Educational Institution
DG1277,2026-01-21,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,Working,No,No,No,0,Dharan,Educational Institution
DG1278,2026-01-21,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Lalitpur,Startup
DG1279,2026-01-21,newsletter / email,Email,client_referral_nurture,/,General Website Inquiry,MQL,Yes,No,No,0,Lalitpur,SME
DG1280,2026-01-21,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Lalitpur,SME
DG1281,2026-01-21,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Birgunj,Retail Business
DG1282,2026-01-21,partner_sites / referral,Referral,agency_partner_backlinks,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Birgunj,Professional Services
DG1283,2026-01-22,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG1284,2026-01-22,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Hetauda,Professional Services
DG1285,2026-01-22,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Butwal,Educational Institution
DG1286,2026-01-22,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Kathmandu,SME
DG1287,2026-01-22,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Butwal,Startup
DG1288,2026-01-22,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG1289,2026-01-22,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,Working,No,No,No,0,Pokhara,SME
DG1290,2026-01-22,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Biratnagar,Startup
DG1291,2026-01-22,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Butwal,Professional Services
DG1292,2026-01-22,facebook / paid_social,Paid Social,fb_ecommerce_leads,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Chitwan,Retail Business
DG1293,2026-01-22,newsletter / email,Email,monthly_newsletter,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Kathmandu,SME
DG1294,2026-01-22,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Biratnagar,SME
DG1295,2026-01-22,(direct) / (none),Direct,direct_none,/,General Website Inquiry,MQL,Yes,No,No,0,Bhaktapur,Retail Business
