Date,Month,Channel,Sessions,Users,Engaged Sessions,Engagement Rate,Key Events,Website Key Event CVR,CRM Leads,Lead Rate,MQLs,MQL Rate,SQLs,Customers,Lead-to-Customer Rate,Estimated Revenue,Cost,CPA,Revenue per Session,ROAS,Insight Tag
2026-04-22,2026-04,Referral,28,20,17,0.6071,1,0.0357,1,0.0357,1,1.0,1,0,0.0,0.0,1.52,1.52,0.0,0.0,Baseline
2026-04-23,2026-04,Direct,64,47,35,0.5469,1,0.0156,2,0.0312,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-23,2026-04,Email,19,15,13,0.6842,1,0.0526,2,0.1053,1,0.5,0,0,0.0,0.0,1.86,0.93,0.0,0.0,"Small volume, high intent"
2026-04-23,2026-04,Organic Search,208,161,154,0.7404,6,0.0288,7,0.0337,1,0.1429,0,0,0.0,0.0,39.36,5.62,0.0,0.0,SEO engagement strength
2026-04-23,2026-04,Paid Search,80,66,49,0.6125,4,0.05,4,0.05,3,0.75,1,0,0.0,0.0,98.05,24.51,0.0,0.0,Strong conversion candidate
2026-04-23,2026-04,Paid Social,90,75,48,0.5333,2,0.0222,2,0.0222,0,0.0,0,0,0.0,0.0,39.77,19.89,0.0,0.0,"High traffic, low lead efficiency"
2026-04-23,2026-04,Referral,39,30,22,0.5641,1,0.0256,1,0.0256,0,0.0,0,0,0.0,0.0,2.06,2.06,0.0,0.0,Baseline
2026-04-24,2026-04,Direct,47,34,26,0.5532,1,0.0213,1,0.0213,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-24,2026-04,Email,23,16,16,0.6957,1,0.0435,2,0.087,2,1.0,0,0,0.0,0.0,2.29,1.15,0.0,0.0,"Small volume, high intent"
2026-04-24,2026-04,Organic Search,166,139,104,0.6265,8,0.0482,6,0.0361,1,0.1667,0,0,0.0,0.0,31.48,5.25,0.0,0.0,SEO engagement strength
2026-04-24,2026-04,Paid Search,104,87,65,0.625,8,0.0769,5,0.0481,2,0.4,1,1,0.2,619.43,117.23,23.45,5.9561,5.28,Strong conversion candidate
2026-04-24,2026-04,Paid Social,100,78,46,0.46,4,0.04,3,0.03,0,0.0,0,0,0.0,0.0,43.69,14.56,0.0,0.0,Baseline
2026-04-24,2026-04,Referral,40,29,23,0.575,1,0.025,1,0.025,1,1.0,0,0,0.0,0.0,1.87,1.87,0.0,0.0,Baseline
2026-04-25,2026-04,Direct,51,44,28,0.549,1,0.0196,1,0.0196,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-25,2026-04,Email,18,14,14,0.7778,1,0.0556,1,0.0556,1,1.0,0,0,0.0,0.0,1.75,1.75,0.0,0.0,Baseline
2026-04-25,2026-04,Organic Search,165,125,123,0.7455,8,0.0485,6,0.0364,2,0.3333,1,0,0.0,0.0,32.75,5.46,0.0,0.0,SEO engagement strength
2026-04-25,2026-04,Paid Search,80,69,48,0.6,3,0.0375,4,0.05,3,0.75,1,0,0.0,0.0,94.5,23.62,0.0,0.0,Strong conversion candidate
2026-04-25,2026-04,Paid Social,64,56,30,0.4688,3,0.0469,1,0.0156,0,0.0,0,0,0.0,0.0,29.36,29.36,0.0,0.0,Baseline
2026-04-25,2026-04,Referral,29,24,19,0.6552,1,0.0345,2,0.069,1,0.5,0,0,0.0,0.0,1.61,0.81,0.0,0.0,Baseline
2026-04-26,2026-04,Direct,55,44,31,0.5636,2,0.0364,1,0.0182,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-26,2026-04,Email,19,15,15,0.7895,1,0.0526,1,0.0526,1,1.0,0,0,0.0,0.0,1.55,1.55,0.0,0.0,Baseline
2026-04-26,2026-04,Organic Search,145,125,102,0.7034,7,0.0483,5,0.0345,1,0.2,0,0,0.0,0.0,24.46,4.89,0.0,0.0,SEO engagement strength
2026-04-26,2026-04,Paid Search,80,59,43,0.5375,5,0.0625,4,0.05,2,0.5,0,0,0.0,0.0,94.16,23.54,0.0,0.0,Strong conversion candidate
2026-04-26,2026-04,Paid Social,83,63,48,0.5783,2,0.0241,2,0.0241,0,0.0,0,0,0.0,0.0,34.09,17.05,0.0,0.0,"High traffic, low lead efficiency"
2026-04-26,2026-04,Referral,29,22,18,0.6207,0,0.0,1,0.0345,0,0.0,0,0,0.0,0.0,1.46,1.46,0.0,0.0,Baseline
2026-04-27,2026-04,Direct,70,60,35,0.5,3,0.0429,2,0.0286,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-27,2026-04,Email,28,22,20,0.7143,2,0.0714,2,0.0714,0,0.0,0,0,0.0,0.0,2.8,1.4,0.0,0.0,"Small volume, high intent"
2026-04-27,2026-04,Organic Search,231,172,152,0.658,13,0.0563,8,0.0346,3,0.375,1,0,0.0,0.0,44.22,5.53,0.0,0.0,SEO engagement strength
2026-04-27,2026-04,Paid Search,115,95,79,0.687,6,0.0522,6,0.0522,5,0.8333,1,0,0.0,0.0,122.37,20.39,0.0,0.0,Strong conversion candidate
2026-04-27,2026-04,Paid Social,107,85,45,0.4206,4,0.0374,3,0.028,0,0.0,0,0,0.0,0.0,49.74,16.58,0.0,0.0,Baseline
2026-04-27,2026-04,Referral,36,28,24,0.6667,2,0.0556,1,0.0278,0,0.0,0,0,0.0,0.0,1.87,1.87,0.0,0.0,Baseline
2026-04-28,2026-04,Direct,60,44,38,0.6333,3,0.05,2,0.0333,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-28,2026-04,Email,22,19,16,0.7273,1,0.0455,1,0.0455,0,0.0,0,0,0.0,0.0,1.9,1.9,0.0,0.0,Baseline
2026-04-28,2026-04,Organic Search,235,179,157,0.6681,6,0.0255,8,0.034,4,0.5,0,0,0.0,0.0,39.45,4.93,0.0,0.0,SEO engagement strength
2026-04-28,2026-04,Paid Search,84,70,56,0.6667,5,0.0595,4,0.0476,2,0.5,0,0,0.0,0.0,97.47,24.37,0.0,0.0,Strong conversion candidate
2026-04-28,2026-04,Paid Social,100,78,51,0.51,6,0.06,2,0.02,0,0.0,0,0,0.0,0.0,43.56,21.78,0.0,0.0,"High traffic, low lead efficiency"
2026-04-28,2026-04,Referral,33,24,19,0.5758,0,0.0,2,0.0606,1,0.5,0,0,0.0,0.0,1.62,0.81,0.0,0.0,Baseline
2026-04-29,2026-04,Direct,55,41,29,0.5273,2,0.0364,2,0.0364,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-29,2026-04,Email,24,18,18,0.75,1,0.0417,3,0.125,2,0.6667,1,1,0.3333,590.18,2.31,0.77,24.5908,255.49,"Small volume, high intent"
2026-04-29,2026-04,Organic Search,223,191,143,0.6413,8,0.0359,8,0.0359,5,0.625,3,0,0.0,0.0,43.33,5.42,0.0,0.0,SEO engagement strength
2026-04-29,2026-04,Paid Search,109,95,60,0.5505,7,0.0642,6,0.055,4,0.6667,1,0,0.0,0.0,121.97,20.33,0.0,0.0,Strong conversion candidate
2026-04-29,2026-04,Paid Social,96,82,46,0.4792,1,0.0104,2,0.0208,2,1.0,0,0,0.0,0.0,40.26,20.13,0.0,0.0,"High traffic, low lead efficiency"
2026-04-29,2026-04,Referral,36,29,22,0.6111,1,0.0278,1,0.0278,1,1.0,0,0,0.0,0.0,1.99,1.99,0.0,0.0,Baseline
2026-04-30,2026-04,Direct,58,45,33,0.569,0,0.0,1,0.0172,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-30,2026-04,Email,22,17,15,0.6818,1,0.0455,2,0.0909,0,0.0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,"Small volume, high intent"
2026-04-30,2026-04,Organic Search,187,147,126,0.6738,9,0.0481,7,0.0374,1,0.1429,0,0,0.0,0.0,33.63,4.8,0.0,0.0,SEO engagement strength
2026-04-30,2026-04,Paid Search,96,78,65,0.6771,5,0.0521,4,0.0417,2,0.5,0,0,0.0,0.0,114.23,28.56,0.0,0.0,Strong conversion candidate
2026-04-30,2026-04,Paid Social,108,82,60,0.5556,2,0.0185,2,0.0185,0,0.0,0,0,0.0,0.0,43.25,21.62,0.0,0.0,"High traffic, low lead efficiency"
2026-04-30,2026-04,Referral,31,24,15,0.4839,1,0.0323,1,0.0323,0,0.0,0,0,0.0,0.0,1.61,1.61,0.0,0.0,Baseline
2026-05-01,2026-05,Direct,57,41,34,0.5965,2,0.0351,1,0.0175,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-01,2026-05,Email,23,17,17,0.7391,1,0.0435,3,0.1304,2,0.6667,2,0,0.0,0.0,2.05,0.68,0.0,0.0,"Small volume, high intent"
2026-05-01,2026-05,Organic Search,197,151,126,0.6396,12,0.0609,7,0.0355,5,0.7143,1,0,0.0,0.0,39.29,5.61,0.0,0.0,SEO engagement strength
2026-05-01,2026-05,Paid Search,95,74,53,0.5579,6,0.0632,5,0.0526,3,0.6,1,0,0.0,0.0,105.64,21.13,0.0,0.0,Strong conversion candidate
2026-05-01,2026-05,Paid Social,90,77,49,0.5444,4,0.0444,4,0.0444,2,0.5,1,0,0.0,0.0,36.49,9.12,0.0,0.0,Baseline
2026-05-01,2026-05,Referral,30,22,18,0.6,1,0.0333,2,0.0667,0,0.0,0,0,0.0,0.0,1.59,0.8,0.0,0.0,Baseline
2026-05-02,2026-05,Direct,41,33,20,0.4878,1,0.0244,1,0.0244,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-02,2026-05,Email,14,10,11,0.7857,1,0.0714,0,0.0,0,0,0,0,0,0,1.18,,0.0,0.0,Baseline
2026-05-02,2026-05,Organic Search,175,139,125,0.7143,6,0.0343,6,0.0343,3,0.5,1,0,0.0,0.0,34.81,5.8,0.0,0.0,SEO engagement strength
2026-05-02,2026-05,Paid Search,78,58,47,0.6026,5,0.0641,3,0.0385,1,0.3333,0,0,0.0,0.0,81.56,27.19,0.0,0.0,Baseline
2026-05-02,2026-05,Paid Social,61,45,28,0.459,1,0.0164,2,0.0328,1,0.5,0,0,0.0,0.0,24.17,12.09,0.0,0.0,Baseline
2026-05-02,2026-05,Referral,24,20,14,0.5833,1,0.0417,0,0.0,0,0,0,0,0,0,1.17,,0.0,0.0,Baseline
2026-05-03,2026-05,Direct,33,26,17,0.5152,1,0.0303,1,0.0303,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-03,2026-05,Email,16,14,12,0.75,0,0.0,1,0.0625,1,1.0,1,0,0.0,0.0,1.46,1.46,0.0,0.0,Baseline
2026-05-03,2026-05,Organic Search,158,131,90,0.5696,8,0.0506,6,0.038,3,0.5,0,0,0.0,0.0,27.35,4.56,0.0,0.0,SEO engagement strength
2026-05-03,2026-05,Paid Search,72,53,45,0.625,2,0.0278,4,0.0556,3,0.75,2,0,0.0,0.0,79.14,19.79,0.0,0.0,Strong conversion candidate
2026-05-03,2026-05,Paid Social,57,43,25,0.4386,2,0.0351,2,0.0351,1,0.5,0,0,0.0,0.0,25.99,12.99,0.0,0.0,Baseline
2026-05-03,2026-05,Referral,22,16,14,0.6364,0,0.0,1,0.0455,1,1.0,0,0,0.0,0.0,1.17,1.17,0.0,0.0,Baseline
2026-05-04,2026-05,Direct,43,37,26,0.6047,2,0.0465,1,0.0233,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-04,2026-05,Email,21,17,14,0.6667,1,0.0476,1,0.0476,1,1.0,0,0,0.0,0.0,1.9,1.9,0.0,0.0,Baseline
2026-05-04,2026-05,Organic Search,201,161,137,0.6816,7,0.0348,7,0.0348,3,0.4286,0,0,0.0,0.0,33.41,4.77,0.0,0.0,SEO engagement strength
2026-05-04,2026-05,Paid Search,70,55,42,0.6,4,0.0571,4,0.0571,3,0.75,2,0,0.0,0.0,72.51,18.13,0.0,0.0,Strong conversion candidate
2026-05-04,2026-05,Paid Social,85,74,37,0.4353,1,0.0118,2,0.0235,2,1.0,1,1,0.5,743.68,33.88,16.94,8.7492,21.95,"High traffic, low lead efficiency"
2026-05-04,2026-05,Referral,31,22,17,0.5484,0,0.0,1,0.0323,0,0.0,0,0,0.0,0.0,1.57,1.57,0.0,0.0,Baseline
2026-05-05,2026-05,Direct,61,48,31,0.5082,2,0.0328,3,0.0492,1,0.3333,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-05,2026-05,Email,58,41,46,0.7931,7,0.1207,4,0.069,3,0.75,1,0,0.0,0.0,5.18,1.29,0.0,0.0,"Small volume, high intent"
2026-05-05,2026-05,Organic Search,198,165,120,0.6061,12,0.0606,7,0.0354,3,0.4286,2,1,0.1429,979.65,39.25,5.61,4.9477,24.96,SEO engagement strength
2026-05-05,2026-05,Paid Search,102,88,67,0.6569,8,0.0784,5,0.049,4,0.8,1,0,0.0,0.0,113.56,22.71,0.0,0.0,Strong conversion candidate
2026-05-05,2026-05,Paid Social,92,78,37,0.4022,3,0.0326,2,0.0217,1,0.5,1,0,0.0,0.0,39.54,19.77,0.0,0.0,"High traffic, low lead efficiency"
2026-05-05,2026-05,Referral,25,18,16,0.64,1,0.04,1,0.04,0,0.0,0,0,0.0,0.0,1.24,1.24,0.0,0.0,Baseline
2026-05-06,2026-05,Direct,52,37,28,0.5385,2,0.0385,1,0.0192,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-06,2026-05,Email,17,12,13,0.7647,1,0.0588,1,0.0588,0,0.0,0,0,0.0,0.0,1.7,1.7,0.0,0.0,Baseline
2026-05-06,2026-05,Organic Search,213,161,158,0.7418,8,0.0376,7,0.0329,4,0.5714,2,0,0.0,0.0,42.29,6.04,0.0,0.0,SEO engagement strength
2026-05-06,2026-05,Paid Search,90,67,60,0.6667,6,0.0667,5,0.0556,4,0.8,1,0,0.0,0.0,93.84,18.77,0.0,0.0,Strong conversion candidate
2026-05-06,2026-05,Paid Social,88,70,38,0.4318,2,0.0227,2,0.0227,0,0.0,0,0,0.0,0.0,39.87,19.93,0.0,0.0,"High traffic, low lead efficiency"
2026-05-06,2026-05,Referral,27,20,15,0.5556,1,0.037,1,0.037,0,0.0,0,0,0.0,0.0,1.24,1.24,0.0,0.0,Baseline
2026-05-07,2026-05,Direct,64,53,39,0.6094,1,0.0156,2,0.0312,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-07,2026-05,Email,22,17,16,0.7273,1,0.0455,2,0.0909,2,1.0,1,0,0.0,0.0,2.2,1.1,0.0,0.0,"Small volume, high intent"
2026-05-07,2026-05,Organic Search,190,164,125,0.6579,5,0.0263,7,0.0368,3,0.4286,0,0,0.0,0.0,38.26,5.47,0.0,0.0,SEO engagement strength
2026-05-07,2026-05,Paid Search,82,62,55,0.6707,4,0.0488,4,0.0488,2,0.5,1,0,0.0,0.0,101.93,25.48,0.0,0.0,Strong conversion candidate
2026-05-07,2026-05,Paid Social,93,74,49,0.5269,2,0.0215,3,0.0323,1,0.3333,1,0,0.0,0.0,35.63,11.88,0.0,0.0,Baseline
2026-05-07,2026-05,Referral,35,27,20,0.5714,1,0.0286,2,0.0571,0,0.0,0,0,0.0,0.0,1.88,0.94,0.0,0.0,Baseline
2026-05-08,2026-05,Direct,53,46,29,0.5472,1,0.0189,1,0.0189,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-08,2026-05,Email,21,15,16,0.7619,1,0.0476,2,0.0952,1,0.5,1,0,0.0,0.0,2.03,1.01,0.0,0.0,"Small volume, high intent"
2026-05-08,2026-05,Organic Search,159,116,114,0.717,5,0.0314,5,0.0314,1,0.2,0,0,0.0,0.0,30.34,6.07,0.0,0.0,SEO engagement strength
2026-05-08,2026-05,Paid Search,70,60,38,0.5429,3,0.0429,3,0.0429,2,0.6667,2,1,0.3333,1012.08,85.29,28.43,14.4583,11.87,Baseline
2026-05-08,2026-05,Paid Social,92,69,40,0.4348,2,0.0217,2,0.0217,1,0.5,0,0,0.0,0.0,42.61,21.3,0.0,0.0,"High traffic, low lead efficiency"
2026-05-08,2026-05,Referral,36,26,20,0.5556,1,0.0278,2,0.0556,1,0.5,0,0,0.0,0.0,1.91,0.95,0.0,0.0,Baseline
2026-05-09,2026-05,Direct,44,35,25,0.5682,1,0.0227,1,0.0227,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-09,2026-05,Email,15,11,11,0.7333,0,0.0,1,0.0667,1,1.0,0,0,0.0,0.0,1.3,1.3,0.0,0.0,Baseline
2026-05-09,2026-05,Organic Search,126,102,83,0.6587,6,0.0476,4,0.0317,1,0.25,0,0,0.0,0.0,22.15,5.54,0.0,0.0,SEO engagement strength
2026-05-09,2026-05,Paid Search,79,57,50,0.6329,3,0.038,4,0.0506,1,0.25,0,0,0.0,0.0,81.8,20.45,0.0,0.0,Strong conversion candidate
2026-05-09,2026-05,Paid Social,58,46,24,0.4138,1,0.0172,1,0.0172,0,0.0,0,0,0.0,0.0,27.22,27.22,0.0,0.0,Baseline
2026-05-09,2026-05,Referral,21,16,14,0.6667,0,0.0,1,0.0476,1,1.0,0,0,0.0,0.0,0.95,0.95,0.0,0.0,Baseline
2026-05-10,2026-05,Direct,38,32,22,0.5789,1,0.0263,1,0.0263,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-10,2026-05,Email,18,15,13,0.7222,0,0.0,1,0.0556,1,1.0,0,0,0.0,0.0,1.76,1.76,0.0,0.0,Baseline
2026-05-10,2026-05,Organic Search,163,141,106,0.6503,5,0.0307,6,0.0368,2,0.3333,0,0,0.0,0.0,28.35,4.73,0.0,0.0,SEO engagement strength
2026-05-10,2026-05,Paid Search,61,48,34,0.5574,3,0.0492,4,0.0656,2,0.5,0,0,0.0,0.0,66.86,16.71,0.0,0.0,Strong conversion candidate
2026-05-10,2026-05,Paid Social,64,49,30,0.4688,1,0.0156,3,0.0469,1,0.3333,0,0,0.0,0.0,26.66,8.89,0.0,0.0,Baseline
2026-05-10,2026-05,Referral,20,15,12,0.6,0,0.0,0,0.0,0,0,0,0,0,0,0.91,,0.0,0.0,Baseline
2026-05-11,2026-05,Direct,60,51,31,0.5167,1,0.0167,2,0.0333,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-11,2026-05,Email,22,17,16,0.7273,1,0.0455,2,0.0909,2,1.0,1,1,0.5,1030.94,2.11,1.05,46.8609,488.6,"Small volume, high intent"
2026-05-11,2026-05,Organic Search,208,152,135,0.649,12,0.0577,9,0.0433,4,0.4444,1,0,0.0,0.0,40.99,4.55,0.0,0.0,SEO engagement strength
2026-05-11,2026-05,Paid Search,102,76,63,0.6176,5,0.049,5,0.049,2,0.4,1,0,0.0,0.0,123.4,24.68,0.0,0.0,Strong conversion candidate
2026-05-11,2026-05,Paid Social,88,63,43,0.4886,2,0.0227,3,0.0341,2,0.6667,1,0,0.0,0.0,33.6,11.2,0.0,0.0,Baseline
2026-05-11,2026-05,Referral,24,17,16,0.6667,1,0.0417,1,0.0417,0,0.0,0,0,0.0,0.0,1.26,1.26,0.0,0.0,Baseline
2026-05-12,2026-05,Direct,51,44,29,0.5686,2,0.0392,1,0.0196,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-12,2026-05,Email,19,14,13,0.6842,1,0.0526,1,0.0526,1,1.0,0,0,0.0,0.0,1.58,1.58,0.0,0.0,Baseline
2026-05-12,2026-05,Organic Search,199,173,132,0.6633,8,0.0402,7,0.0352,4,0.5714,3,0,0.0,0.0,37.26,5.32,0.0,0.0,SEO engagement strength
2026-05-12,2026-05,Paid Search,80,65,47,0.5875,4,0.05,4,0.05,1,0.25,0,0,0.0,0.0,102.64,25.66,0.0,0.0,Strong conversion candidate
2026-05-12,2026-05,Paid Social,80,60,35,0.4375,1,0.0125,2,0.025,1,0.5,0,0,0.0,0.0,30.33,15.16,0.0,0.0,"High traffic, low lead efficiency"
2026-05-12,2026-05,Referral,31,25,18,0.5806,1,0.0323,2,0.0645,1,0.5,1,0,0.0,0.0,1.43,0.71,0.0,0.0,Baseline
2026-05-13,2026-05,Direct,54,41,30,0.5556,3,0.0556,1,0.0185,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-13,2026-05,Email,18,13,12,0.6667,1,0.0556,1,0.0556,0,0.0,0,0,0.0,0.0,1.54,1.54,0.0,0.0,Baseline
2026-05-13,2026-05,Organic Search,217,160,155,0.7143,10,0.0461,9,0.0415,5,0.5556,1,0,0.0,0.0,42.83,4.76,0.0,0.0,SEO engagement strength
2026-05-13,2026-05,Paid Search,87,74,48,0.5517,5,0.0575,4,0.046,3,0.75,1,0,0.0,0.0,103.98,26.0,0.0,0.0,Strong conversion candidate
2026-05-13,2026-05,Paid Social,65,50,30,0.4615,2,0.0308,2,0.0308,1,0.5,0,0,0.0,0.0,25.53,12.77,0.0,0.0,Baseline
2026-05-13,2026-05,Referral,34,25,25,0.7353,1,0.0294,2,0.0588,1,0.5,1,0,0.0,0.0,1.7,0.85,0.0,0.0,Baseline
2026-05-14,2026-05,Direct,56,41,36,0.6429,1,0.0179,2,0.0357,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-14,2026-05,Email,22,16,14,0.6364,1,0.0455,1,0.0455,0,0.0,0,0,0.0,0.0,1.99,1.99,0.0,0.0,Baseline
2026-05-14,2026-05,Organic Search,200,144,119,0.595,8,0.04,7,0.035,4,0.5714,1,1,0.1429,883.32,33.11,4.73,4.4166,26.68,SEO engagement strength
2026-05-14,2026-05,Paid Search,84,72,55,0.6548,5,0.0595,4,0.0476,2,0.5,0,0,0.0,0.0,105.19,26.3,0.0,0.0,Strong conversion candidate
2026-05-14,2026-05,Paid Social,81,68,40,0.4938,3,0.037,2,0.0247,1,0.5,0,0,0.0,0.0,36.2,18.1,0.0,0.0,"High traffic, low lead efficiency"
2026-05-14,2026-05,Referral,27,20,17,0.6296,1,0.037,1,0.037,0,0.0,0,0,0.0,0.0,1.44,1.44,0.0,0.0,Baseline
2026-05-15,2026-05,Direct,57,46,33,0.5789,2,0.0351,2,0.0351,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-15,2026-05,Email,25,21,18,0.72,1,0.04,1,0.04,0,0.0,0,0,0.0,0.0,2.2,2.2,0.0,0.0,Baseline
2026-05-15,2026-05,Organic Search,183,155,135,0.7377,9,0.0492,7,0.0383,4,0.5714,0,0,0.0,0.0,31.8,4.54,0.0,0.0,SEO engagement strength
2026-05-15,2026-05,Paid Search,98,85,59,0.602,5,0.051,5,0.051,3,0.6,1,0,0.0,0.0,114.84,22.97,0.0,0.0,Strong conversion candidate
2026-05-15,2026-05,Paid Social,92,76,45,0.4891,1,0.0109,2,0.0217,0,0.0,0,0,0.0,0.0,36.17,18.09,0.0,0.0,"High traffic, low lead efficiency"
2026-05-15,2026-05,Referral,26,19,16,0.6154,0,0.0,1,0.0385,1,1.0,0,0,0.0,0.0,1.25,1.25,0.0,0.0,Baseline
2026-05-16,2026-05,Direct,34,26,18,0.5294,2,0.0588,1,0.0294,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-16,2026-05,Email,18,14,13,0.7222,0,0.0,2,0.1111,1,0.5,1,0,0.0,0.0,1.46,0.73,0.0,0.0,"Small volume, high intent"
2026-05-16,2026-05,Organic Search,159,117,108,0.6792,8,0.0503,6,0.0377,2,0.3333,2,0,0.0,0.0,29.84,4.97,0.0,0.0,SEO engagement strength
2026-05-16,2026-05,Paid Search,69,56,46,0.6667,3,0.0435,4,0.058,3,0.75,0,0,0.0,0.0,88.56,22.14,0.0,0.0,Strong conversion candidate
2026-05-16,2026-05,Paid Social,66,50,36,0.5455,2,0.0303,2,0.0303,0,0.0,0,0,0.0,0.0,27.18,13.59,0.0,0.0,Baseline
2026-05-16,2026-05,Referral,21,17,13,0.619,1,0.0476,1,0.0476,0,0.0,0,0,0.0,0.0,0.95,0.95,0.0,0.0,Baseline
2026-05-17,2026-05,Direct,35,27,20,0.5714,1,0.0286,1,0.0286,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-17,2026-05,Email,17,13,13,0.7647,1,0.0588,1,0.0588,0,0.0,0,0,0.0,0.0,1.64,1.64,0.0,0.0,Baseline
2026-05-17,2026-05,Organic Search,157,132,114,0.7261,8,0.051,6,0.0382,4,0.6667,1,1,0.1667,585.1,27.05,4.51,3.7268,21.63,SEO engagement strength
2026-05-17,2026-05,Paid Search,65,48,37,0.5692,3,0.0462,3,0.0462,2,0.6667,1,0,0.0,0.0,69.42,23.14,0.0,0.0,Baseline
2026-05-17,2026-05,Paid Social,54,42,27,0.5,2,0.037,2,0.037,1,0.5,0,0,0.0,0.0,25.15,12.57,0.0,0.0,Baseline
2026-05-17,2026-05,Referral,22,17,13,0.5909,1,0.0455,1,0.0455,0,0.0,0,0,0.0,0.0,1.21,1.21,0.0,0.0,Baseline
2026-05-18,2026-05,Direct,62,54,33,0.5323,2,0.0323,1,0.0161,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-18,2026-05,Email,23,20,15,0.6522,1,0.0435,1,0.0435,1,1.0,0,0,0.0,0.0,2.27,2.27,0.0,0.0,Baseline
2026-05-18,2026-05,Organic Search,223,193,146,0.6547,12,0.0538,8,0.0359,4,0.5,2,0,0.0,0.0,40.3,5.04,0.0,0.0,SEO engagement strength
2026-05-18,2026-05,Paid Search,87,67,48,0.5517,5,0.0575,4,0.046,3,0.75,1,0,0.0,0.0,109.17,27.29,0.0,0.0,Strong conversion candidate
2026-05-18,2026-05,Paid Social,70,60,33,0.4714,2,0.0286,3,0.0429,0,0.0,0,0,0.0,0.0,32.8,10.93,0.0,0.0,Baseline
2026-05-18,2026-05,Referral,29,25,18,0.6207,1,0.0345,1,0.0345,0,0.0,0,0,0.0,0.0,1.39,1.39,0.0,0.0,Baseline
2026-05-19,2026-05,Direct,50,41,28,0.56,1,0.02,2,0.04,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-19,2026-05,Email,24,18,17,0.7083,2,0.0833,1,0.0417,0,0.0,0,0,0.0,0.0,2.33,2.33,0.0,0.0,Baseline
2026-05-19,2026-05,Organic Search,233,175,155,0.6652,12,0.0515,8,0.0343,4,0.5,1,0,0.0,0.0,43.87,5.48,0.0,0.0,SEO engagement strength
2026-05-19,2026-05,Paid Search,70,52,47,0.6714,5,0.0714,4,0.0571,2,0.5,1,0,0.0,0.0,84.46,21.11,0.0,0.0,Strong conversion candidate
2026-05-19,2026-05,Paid Social,71,55,29,0.4085,2,0.0282,2,0.0282,0,0.0,0,0,0.0,0.0,28.56,14.28,0.0,0.0,"High traffic, low lead efficiency"
2026-05-19,2026-05,Referral,25,19,14,0.56,1,0.04,1,0.04,0,0.0,0,0,0.0,0.0,1.2,1.2,0.0,0.0,Baseline
2026-05-20,2026-05,Direct,52,40,28,0.5385,1,0.0192,1,0.0192,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-05-20,2026-05,Email,65,47,46,0.7077,8,0.1231,4,0.0615,4,1.0,1,0,0.0,0.0,6.52,1.63,0.0,0.0,"Small volume, high intent"
2026-05-20,2026-05,Organic Search,213,179,139,0.6526,7,0.0329,8,0.0376,3,0.375,1,0,0.0,0.0,41.84,5.23,0.0,0.0,SEO engagement strength
2026-05-20,2026-05,Paid Search,89,75,58,0.6517,4,0.0449,4,0.0449,1,0.25,1,1,0.25,840.63,111.58,27.89,9.4453,7.53,Strong conversion candidate
2026-05-20,2026-05,Paid Social,64,47,29,0.4531,1,0.0156,1,0.0156,0,0.0,0,0,0.0,0.0,27.89,27.89,0.0,0.0,Baseline
